fXHmlp7se0I	974270662	975098631	976964095	976964095	977391715	977968141	978942178	980800133	980800133	981693161	982537751	983013637	984370044	984370044	985263429	986703074	986703074	987993665	987993665	988400821	989257436	990096059
qeRy5RCogA4	66907878	67017669	67263504	67263504	67379396	67494954	67575582	67872278	67957682	67957682	68120548	68282032	68513575	68673961	68673961	68949487	68949487	69283670	69283670	69394819	69500239	69665620
IX2azviClSo	47628622	47665479	47720305	47720305	47740953	47768805	47786360	47829807	47829807	47846572	47860000	47877969	47902462	47902462	47914774	47940984	47940984	47966686	47966686	47979818	47996337	48010574
8eURhkWXwkY	2359412595	2360530039	2361825969	2363385336	2364575351	2366284357	2367928692	2370433212	2370433212	2371462766	2372444373	2373459198	2375310676	2375310676	2376462420	2378566108	2378566108	2380705834	2380705834	2381558074	2382607347	2383573293
9Fe5KRBrcts	12132301	12230018	12625505	12625505	12749412	12872613	12971522	13154146	13154146	13270802	13379918	13469986	13589807	13589807	13647729	13789955	13789955	13924550	13924550	13978995	14038216	14087281
xHeQNB2nEH4	2238434780	2240452674	2244394999	2244394999	2246278723	2248391238	2250047530	2253239641	2254932840	2254932840	2256564822	2258243383	2260945330	2260945330	2262272061	2264655781	2264655781	2268357998	2268357998	2270333684	2272393544	2274164889
mYLdDgeV4es	70601470	70691944	70758898	70802694	70869585	70961996	71038832	71113587	71205177	71277408	71319320	71386008	71517132	71517132	71574392	71719537	71719537	71815546	71815546	71880222	71950095	72009500
E3hkjD3zX1g	416554957	416719701	417096866	417096866	417125980	417353108	417534681	417869925	418094648	418094648	418317890	418518485	418892287	418892287	419104126	419477514	419477514	419866607	419866607	420033962	420250676	420461126
1sIEj0QDxLk	4494065	4533282	4616687	4616687	4654725	4710136	4747609	4826968	4826968	4860310	4890657	4923407	4969122	4969122	4997372	5051455	5051455	5105870	5105870	5127462	5149055	5167050
FD1zTG3khUA	6986970573	6994714905	7012920613	7012920613	7019508652	7030555282	7040137843	7066572095	7066572095	7078312286	7086789182	7094190185	7111937459	7111937459	7124438052	7145976452	7145976452	7164062477	7164062477	7167265328	7174917652	7184396964
txBI3Z_jLjU	18434535	18451530	18477248	18477248	18484541	18494684	18503154	18513772	18518246	18518246	18521908	18525138	18530988	18530988	18537037	18544474	18544474	18550877	18550877	18556584	18560078	18562971
UxEieoV1EWc	335343583	335845421	336116197	336116197	336314124	336512104	336656766	336889586	337053171	337053171	337901578	338061129	338291237	338291237	338395643	338630919	338630919	338951689	338951689	339053291	339157450	339311824
kt1be54E0z8	138638576	138739339	139025267	139235800	139405114	139561284	139699238	139835973	139960728	140098819	140223800	140329548	140415964	140518381	140617595	140730841	140947030	141197257	141197257	141197257	141660417	141790676
mXwkPQSvUXA	282598921	283177808	284316449	284316449	284770882	285464372	286157064	287579751	288287574	288287574	288928849	289593111	290941750	290941750	291609424	292858113	292858113	294072898	294072898	294631074	295569813	296371111
uxjBi-s6HPA	199016402	199064206	199107555	199156969	199204066	199257520	199302420	199351704	199397838	199449641	199507354	199555836	199602184	199645082	199685662	199734454	199782032	199838728	199838728	199838728	199979820	200024454
INkw_j7dneA	7178366	7186203	7192854	7199642	7204030	7211611	7217080	7227529	7232236	7232236	7236681	7240915	7248201	7248201	7251379	7256933	7256933	7261815	7261815	7264097	7266422	7268968
-fzmXwRHKCw	444237641	444401406	444820971	444820971	445062286	445352394	445738740	445887259	446041768	446262134	446262134	446492389	446779927	446917651	446917651	447235651	447235651	447752532	447752532	447966210	448215190	448418902
S581Oo9zT1U	19652507730	19661642208	19673570949	19686242962	19695628058	19709517441	19723390861	19746596971	19757236785	19757236785	19767573976	19777944033	19794510195	19794510195	19802983362	19819406185	19819406185	19835580427	19835580427	19843748103	19853161482	19862317588
IJrg3UsUn3E	111700096	111783150	111968943	111968943	112052665	112135948	112245078	112415654	112415654	112469392	112556780	112617184	112775159	112775159	112855288	112997148	112997148	113107714	113107714	113190891	113271014	113356237
r8QtWI8q9W0	1030429533	1030983845	1031997878	1031997878	1032349078	1032772605	1033514946	1034293526	1035653488	1035653488	1037221001	1038194926	1039175036	1039611830	1039611830	1041359076	1041359076	1042052728	1042052728	1042311871	1042601952	1042869869
AaLqSJkHQlY	64571938	64592852	64643511	64643511	64655886	64691340	64753400	64789760	64841708	64841708	64871434	64901485	65018849	65067189	65129511	65188413	65188413	65257266	65257266	65292535	65357251	65394437
uZmXF50Yx7I	5936931368	5938672962	5941029559	5943762467	5945613445	5947830049	5949356310	5951297874	5953723877	5955775250	5957543006	5922906981	5924752055	5926221548	5927644999	5930251883	5931389018	5933637549	5933637549	5933637549	5938550209	5940416218
r0ntmkChp4E	134474122	134742724	135205929	135205929	135443933	135930763	136135162	136411953	136509912	136563081	136563081	136612048	136687348	136736629	136771544	136808866	136808866	136943864	136943864	137012330	137094950	137201430
89JZBQW7pwQ	940398564	941686186	944227720	944227720	946136072	947774246	948623347	950290678	951093107	951093107	951830133	952574098	954150689	954150689	955128383	957378756	957378756	959666428	959666428	960537297	961518151	963069567
-ttt8x5P1_4	79877582	80013445	80333701	80333701	80487651	80633384	80742182	80937449	81083623	81083623	81208809	81317573	81589191	81589191	81738100	81997479	81997479	82285763	82285763	82436149	82582850	82712176
b4RUp_PNk8A	12416177	12433650	12452216	12471212	12484291	12503601	12517637	12542483	12542483	12553158	12564201	12704309	13185333	13355421	13355421	13597097	13597097	13755745	13755745	13813521	13872037	13925692
ztGYdSki9SY	3392253819	3392647279	3393546471	3393546471	3393764953	3394454200	3394915792	3395352407	3395956420	3396596300	3396596300	3397236615	3398216254	3398659015	3398659015	3399507032	3399507032	3400262884	3400262884	3400509152	3400856323	3401322796
uXxRQBmb-L4	322189957	323207249	324379903	324379903	324851132	325459424	325968315	326179010	326485467	326970264	326970264	327214383	327585813	327585813	328078294	328335219	328335219	328710910	328710910	328878376	329133235	329333198
Q2yjDm0rV9s	97847526	97933245	98018404	98110505	98166750	98255025	98320111	98392753	98472931	98540799	98617251	98689773	98765296	98819771	98882567	98960135	99021596	99099855	99099855	99099855	99271374	99348353
lxFmeBhoA1Y	345588813	346034626	346481660	346892388	347292161	347687728	348061534	348422836	348774825	349112402	349445891	349448456	350093506	350389490	350692820	350995895	351296131	351592488	351592488	351592488	352422840	352704765
kYwcZPiC5iA	74786787	75136530	75829342	75829342	76092029	76461432	76731197	77444048	77768741	77768741	78064241	78341867	78813274	78813274	79064545	79631062	79631062	80158391	80158391	80347831	80569095	80773617
MPY0RxbyMko	216742164	216888978	217233586	217233586	214711739	215145546	215328264	215499978	215682847	215865020	215865020	216058718	216403702	216586631	216756581	216973828	216973828	217472562	217472562	217712251	217984094	218236738
9BFzRCeUD6I	73774164	73852500	73945948	73945948	73978601	74026829	74105069	74191626	74246015	74246015	74293108	74331944	74397065	74397065	74464526	74670614	74670614	74771619	74771619	74812683	74856684	74904327
R4VwOCUnxf0	127076851	127344412	128110439	128110439	128304277	128696167	129526266	129937303	130308335	130594792	130594792	130772782	131360828	131767841	132110710	132962475	132962475	134285312	134285312	134834794	135427845	135982104
Xu1ZQEjTIMg	119648696	120101918	120950993	120950993	121332273	121899583	122745176	123333388	123865626	123865626	124408559	124845916	125862049	125862049	126258949	127041395	127041395	127955531	127955531	128423742	128920720	129348525
ev3GMJXKHSI	1175585291	1176537214	1177702315	1177702315	1177786709	1178838350	1179866129	1180822278	1181030955	1181114142	1181164169	1181164169	1182024337	1183133302	1183133302	1185166552	1185166552	1185462159	1185462159	1185525993	1186443284	1186677708
jFKHBv_KTuk	90839436	91004648	91181885	91331669	91462132	91606509	91743629	91886423	92026105	92134430	92344422	92477810	92610942	92745138	92892260	92994584	93192377	93287578	93331388	93331388	93693066	93779014
zYTJFmSK9Ms	287108316	290134136	293636572	296808139	299402261	301968154	304639303	307253770	310060856	312856907	315553767	317774257	320074333	322400163	324680477	327033473	329401745	332013228	332013228	332013228	337871997	338348594
U_ez5RmGpO0	54845495	55298810	56305531	56305531	56455618	56586329	57048376	58187011	58187011	58889025	59706275	60245355	61548031	61548031	62193243	63059869	63059869	63769545	63769545	64084118	64663619	64929987
ksVWhWnSnnc	185058053	185226535	185536348	185536348	185664207	185839384	186099405	186214958	186320748	186320748	186446879	186650425	186915171	186915171	187064410	187291639	187291639	187449081	187449081	187539781	187624217	187715668
LSNAJ1KxhT0	15228529	15606810	16564292	16564292	17056222	17482936	17828315	18502955	18502955	18830690	19175177	19532637	20052718	20052718	20303415	20826791	20826791	21386875	21386875	21612619	21856188	22073974
m8W1eaVN8bM	36017453	36138115	36433501	36433501	36578939	36860752	36981890	37112776	37245006	37383472	37383472	37532599	37776392	37893443	37993973	38109791	38109791	38352031	38352031	38460885	38570342	38667825
JlCNI7u4si8	34216175	34266502	34314173	34357571	34389669	34427600	34462806	34500818	34536857	34579456	34615617	34648430	34684299	34715279	34717270	34781366	34811762	34842728	34842728	34842728	34919500	34950584
CpfGk8ms3aY	318095294	318508169	319554975	319554975	320035498	320716987	321941244	322848487	323445119	323445119	324036546	324575536	325493147	325899894	325899894	326630039	326630039	327175659	327175659	327412998	327690978	327943163
xorz3EURiPU	1292413069	1293038165	1294382288	1294382288	1296166319	1298327572	1301483099	1302243281	1303344137	1304200948	1304200948	1305448696	1307643855	1307643855	1308433961	1311399085	1311399085	1314273529	1314273529	1316029678	1317575502	1319792134
gyppqKIoFmI	67934261	68336985	69087243	69087243	69364469	69714619	70020903	70644395	70999437	70999437	71387607	71764747	72398277	72398277	72681733	73195577	73195577	73659403	73659403	73862742	74106334	74315750
eMqSqDVFdio	1101355771	1101882292	1102980609	1102980609	1103488488	1104278809	1105277706	1105786409	1106232508	1106232508	1106784683	1107345360	1108560591	1108560591	1109039707	1110299668	1110299668	1111459311	1111459311	1112059492	1112576458	1112996806
ZL3Zw0qVPWc	196907131	196996022	197301675	197301675	197472270	197690759	197996166	198191101	198332493	198332493	198502256	198632256	198857145	198857145	199006569	199219934	199219934	199402429	199402429	199479266	199585025	199668291
8falOvLiB1o	31201207	31302277	31385206	31385206	31412952	31459583	31495865	31744389	31744389	31843831	31900998	32011483	32113965	32147421	32147421	32219377	32219377	32278593	32278593	32299006	32318119	32346886
7stOF2k9LxE	612721922	613145146	613383801	613383801	613480180	613766502	613988393	614493430	614493430	614747481	614990432	615317207	615798331	615798331	616025296	616392361	616392361	616868936	616868936	617070383	617311936	617601574
UgOHxk5vyB0	489479162	489798495	490652183	490652183	490994304	491418693	492105431	492630104	493120417	493120417	493584332	494078374	494891460	495359162	495359162	496144931	496144931	496897880	496897880	497268537	497592200	497870468
zN5LdqhaFuw	2058904700	2060942531	2064361135	2064361135	2065532764	2066760204	2068554642	2069695690	2070637990	2070637990	2071396505	2072153948	2073530295	2073530295	2074213762	2075504374	2075504374	2077095456	2077095456	2077800652	2078654988	2079445147
gc14LK4n5ZE	157560515	157765461	158014977	158014977	158114807	158352662	158444282	158539246	158623458	158623458	158712943	158809759	158994147	159096497	159207908	159367069	159367069	159843190	159843190	160093534	160369988	160588473
9D7P5fiUo8s	18401427	18476132	18663416	18663416	18735585	18971544	19372112	19517635	19505211	19505211	19753511	20050592	20417594	20417594	20544338	20928524	20928524	21118823	21118823	21204328	21415469	21608813
blLwIsSkWeg	656869239	657618684	659923911	659923911	660654119	661607244	663408883	665481674	665481674	666017300	666544578	667067005	667757930	667757930	668097055	668748654	668748654	670464737	670464737	671124893	671693899	672472233
1GT880VyoJI	1114277114	1114681283	1115793019	1115793019	1116137847	1116583906	1118050858	1119347776	1119955147	1119955147	1120557288	1121126529	1121920631	1121920631	1122256691	1122812271	1122812271	1123319231	1123319231	1123545121	1123802837	1124037112
Tjs_t-rHGAs	444179701	444831243	446694618	446694618	447199268	447731530	448179082	449542793	450532698	450532698	451232591	455119093	456350815	456350815	456996659	458205395	458205395	459463517	459463517	460319836	461007751	461818147
58hWhc8vMtk	8610230	8640277	8743359	8743359	8802757	8861983	8901497	8969155	8969155	8998440	9053809	9111200	9181620	9181620	9214947	9322126	9322126	9536967	9536967	9608347	9661935	9717139
RUtAA0-ftEk	71426042	71556554	71788098	71788098	71949447	72032884	72156777	72269450	72395901	72395901	72497761	72603076	72760122	72760122	72804163	72894309	72894309	73027688	73027688	73059067	73116337	73225343
BrI6yZKICWM	46271552	46338843	46467878	46467878	46508589	46560156	46611114	46751198	46822746	46822746	46888207	46942933	47053068	47053068	47112503	47220732	47220732	47310970	47310970	47353276	47408177	47458746
Flc8fVb_FoE	79137689	79243571	79448046	79448046	79528349	79633575	79760355	79969141	79969141	80062792	80229799	80381121	80655405	80655405	80826197	81116294	81116294	81483438	81483438	81608332	81769321	81913183
wTu5dmlKr5g	1795547991	1797105962	1800585530	1800585530	1802177400	1804021198	1807516365	1809307843	1810967104	1810967104	1812956884	1814790450	1817777726	1817777726	1819341880	1822561942	1822561942	1825874976	1825874976	1827333314	1829198339	1830893970
hGbS-MX99Gc	152634257	152786002	153080749	153080749	153212713	153424155	153573225	153905019	153905019	154063827	154237777	154387965	154734426	154734426	154899492	155326717	155326717	155693604	155693604	155908152	156135040	156308560
aopjm_nifU0	578761061	579388293	581177566	581177566	581754791	582472349	583335033	584952836	585738207	585738207	586408652	587001875	588226325	588226325	589125776	590351225	590351225	591407052	591407052	592177614	592834781	593717633
hEQpsW0Lmjw	307424781	308051087	308744584	309419467	309953930	310559480	311192030	311536043	312119582	312709700	313345263	313942159	314514096	315046178	315600609	316432425	317678641	318726869	318726869	318726869	321016969	321016969
-ZmNQqIqcXs	133628406	133809419	134159201	134159201	134297529	134474230	134618463	134907276	134907276	135034011	135160446	135285175	135503378	135503378	135619120	135864475	135864475	136129360	136129360	136243896	136373625	136485349
Qz_4iK4EUmg	28073435	28253959	28482714	28482714	28571930	28704131	28901919	28970246	29092310	29092310	29293904	29482097	29786407	29786407	29949353	30191372	30191372	30464414	30464414	30559577	30646657	30725234
ORF9q43STB0	451527069	451675013	451974456	451974456	452087527	452253192	452381638	452883884	452883884	453094091	453248955	453394502	453641577	453641577	453768130	453993828	453993828	454222432	454222432	454343618	454476901	454607791
sBJtu8qX_NU	1126854075	1128211738	1131057203	1131057203	1132173547	1133850023	1135255143	1137953016	1139271391	1139271391	1140611398	1141977023	1144439908	1144439908	1145647727	1148117274	1148117274	1150581472	1150581472	1151778776	1153071490	1154241606
0y2sWFGrtfg	135390707	135483992	135670578	135670578	135730695	135822055	136028613	136151557	136258904	136376440	136376440	136466202	136666281	136772320	136772320	136977543	136977543	137126429	137126429	137190933	137322566	137447129
yBLi0JTFELs	76903602	77090402	77319317	77601138	77873291	78108314	78305894	78491277	78680386	78877861	79101270	79324614	79509895	79693788	79870139	80063108	80252940	80474150	80474150	80474150	81024913	81206008
MEDbL2F0QyI	117810684	117872803	118034035	118034035	118140608	118223573	118281788	118627505	118729521	118729521	118889867	119006234	119252129	119252129	119363541	119604700	119604700	119728861	119728861	119781088	120044064	120307205
cfh2DDEfBIY	7174792819	7176702758	7180310127	7180310127	7181497848	7183562156	7185795026	7190180126	7192252450	7194042419	7194042419	7195609004	7199412374	7201640529	7201640529	7206173600	7206173600	7209467314	7209467314	7211252442	7213478390	7215689944
GdgoCq_wfgE	45017560	45326943	45999861	45999861	46218261	46509027	46743144	46974708	47208183	47464496	47763510	48037909	48466827	48466827	48696102	49160650	49160650	49666884	49666884	49870770	50092600	50439277
dyvusUeWqz4	431255079	431439629	431979972	431979972	432274636	432591377	432888907	433349423	433572308	433572308	433814013	434067868	434473855	434473855	434661885	436197731	436197731	438368734	438368734	439733158	441051709	442117164
upknBG1VVtk	447431849	447769913	448155937	448510756	448767852	449189527	449517964	450145190	450458078	450458078	450765625	451049250	451560965	451560965	451821682	452385655	452385655	452944229	452944229	453189707	453473680	453734960
mZRMdT2iSq4	1100207940	1100723986	1101835994	1101835994	1102212137	1102773393	1103691170	1104134785	1104576903
bhbkby12jrI	5518851	5535326	5719787	5719787	5753336	5790981	5815465	5849491	5849491	5866428	5883102	5902834	5935265	5950271	5950271	5978192	5978192	6053039	6053039	6546501	6895435	7085483
ARL6Imz5-pg	253624260	253908348	254534966	254534966	255335839	255703754	255948617	257144253	257639055	257639055	257925859	258139568	258573035	258573035	258950122	260992748	260992748	262140621	262140621	262398782	262715854	262924358
yFyFcW3TzXo	937268631	938072886	940009153	940009153	940988515	943090285	944646237	942115508	942979597	942979597	943799317	944738384	947690222	947690222	948654946	950233812	950233812	951816891	951816891	953344240	954521130	955421964
3pLRShllOx0	26760892	26883371	26957740	26998667	27069739	27204938	27252209	27427771	27466728	27466728	27505664	27533714	27576636	27576636	27593298	27617049	27617049	27641021	27641021	27651980	27664888	27675032
cepvMGKPjLM	1856782718	1857434641	1858796350	1858796350	1859314071	1860024157	1860692708	1862052286	1862684561	1862684561	1863313597	1863990361	1865200135	1865200135	1865855275	1867291443	1867291443	1868634749	1868634749	1869294999	1870073165	1870758106
zzjka8m-b6g	2346674115	2348702113	2352679362	2352679362	2354452202	2356538377	2358874256	2362369776	2364035467	2364035467	2366025689	2368792728	2374992883	2374992883	2381355571	2393232593	2393232593	2404124123	2404124123	2408979053	2413426364	2417396566
3owb5GLBBdc	4797377	4853172	4872860	4872860	4877176	4882951	4887102	4894933	4894933	4898457	4736863	4741677	4749254	4749254	4752633	4759119	4759119	4765616	4765616	4768581	4771389	4773633
St9PF4YClqo	69078006	69254230	69700714	69700714	69968771	70248865	70499049	70934762	71134187	71134187	71319206	71529434	71884095	71884095	72074664	72452589	72452589	72879686	72879686	73074475	73338259	73636724
LFYGziQZEJU	398063814	399004362	400482759	400482759	401067792	401820290	402835320	405559911	405559911	406485568	407386017	408159507	409639710	409639710	410712489	412973619	412973619	415355482	415355482	416857919	419161596	420428795
v5404A7ai38	1180930462	1181703402	1185992038	1185992038	1186773329	1187685647	1189236695	1191470998	1194939644	1194939644	1196630488	1198377815	1199971417	1199971417	1201186144	1205118544	1205118544	1208859749	1208859749	1209944784	1210805528	1212146175
E6AmanX1bgM	219857223	220100808	220668818	220668818	220948493	221345737	221712624	222400523	222400523	222767045	223313987	223873174	224880710	224880710	225388059	226077507	226077507	226966075	226966075	227376324	227875060	228305399
YE7T9vRHtYM	23154617	23212456	23314322	23314322	23324894	23336395	23344325	23420657	23429796	23429796	23435292	23440065	23536513	23536513	23591782	23731156	23731156	23781029	23781029	23825184	23898313	23965737
cZJMUm3qKt4	188879795	188935018	189088441	189088441	189141965	189229245	189291640	189419026	189482330	189482330	189556260	189625125	189733137	189790907	189790907	189912742	189912742	190058011	190058011	190121644	190187336	190245345
Ng37v7tomL0	71371591	71420016	71479628	71545128	71589905	71662457	71726366	71788887	71866623	71953988	72036649	72117587	72244979	72244979	72308356	72445312	72445312	72592929	72592929	72652494	72720662	72786057
pIupPJa6svc	11894269	11901808	11922884	11922884	11931858	11955848	11955848	11980154	11991143	11991143	12001900	12013611	12036152	12036152	12049855	12092649	12092649	12114840	12114840	12123761	12132820	12140225
3npiWvpwERw	758473277	759678485	762424762	762424762	763978562	767857864	769791346	772849655	774190011	774190011	775540867	777647456	781999873	781999873	783420454	785546898	785546898	787847095	787847095	790549429	792343706	793725394
n_gg55lxc_M	929273339	930014361	931364205	931364205	931841994	932423901	933648828	934489354	935210167	935812865	935812865	936458156	937578989	937578989	938157730	939370801	939370801	940560784	940560784	941092474	941767771	942311169
Tt23dMuzFeU	84220206	84237316	84253335	84253335	84265683	84300750	84317603	84351127	84351127	84387860	84411138	84428257	84464006	84464006	84478597	84477675	84477675	84507482	84507482	84529508	84536173	84547559
lYbW5AunykM	39985952	40086329	40308344	40308344	40356546	40433290	40543796	40632265	40737592	40804323	40886061	40945743	41169759	41169759	41301696	41521952	41521952	41717023	41717023	41812011	41955867	42077462
kG8-9jZ4mt0	744056632	747146120	749447729	749447729	750089886	751217029	753767180	756447949	757483114	757483114	758053652	759234290	762654192	763331990	763729624	765493818	765493818	767154860	767154860	768468489	769303671	769745310
jrBi346irBo	2276940817	2282398360	2294043041	2294043041	2298476636	2312689916	2318723413	2326132197	2332037673	2338142847	2338142847	2343297192	2362045011	2362045011	2371064577	2396040225	2396040225	2421255873	2421255873	2432063954	2441912276	2452083242
m2RQbSCA7-I	80627748	80714740	80862220	80862220	80919362	80997054	81101449	81145883	81186936	81186936	81221094	81252550	81313085	81313085	81345610	81412378	81412378	81468992	81468992	81499131	81532967	81564933
rRZSVWvt3IQ	790651741	791072612	792110986	792110986	792555972	793249744	793918000	794966833	795456427	795456427	795996161	796600618	797703717	797703717	798736655	799231044	799231044	800185472	800185472	800681562	801373816	801916434
Fyhq8GJJPQA	7323770	7388442	7576556	7576556	7658731	7738014	7884029	7957927	8042207	8042207	8146620	8252260	8404530	8404530	8483941	8662358	8662358	8864947	8864947	8930645	9004005	9076424
vsrMnH1aUHI	886738885	886951981	887538613	887538613	887809277	888485234	888485234	888867763	889073119	889073119	889358190	889689830	890111977	890329619	890329619	890783169	891045532	891330147	891330147	891545228	891770251	891980197
xjqYxlHTQW8	2803581611	2806732528	2813445194	2813445194	2816315663	2819526511	2822406375	2828016199	2828016199	2837543242	2842521317	2846534986	2852740231	2852740231	2856158781	2862659454	2862659454	2869226246	2869226246	2871963321	2882252329	2889105523
aK3X6UaOt9Q	525453506	526027507	526667821	527613263	528712377	529572780	530076179	530957032	530957032	531387899	531959450	532879088	533968736	533968736	534544327	535386906	535386906	536195737	536195737	536440228	536708685	536967716
ONMqLk1Kz6Y	3098407790	3099843009	3101664207	3104101551	3106005866	3108244362	3111598342	3112833445	3114008308	3114008308	3115141737	3116256700	3118067741	3118067741	3119237381	3121802869	3121802869	3125234009	3125234009	3126579382	3129720924	3131895240
LkHjxPlMutQ	238657796	239119162	239492211	239492211	239746081	240342772	240550558	241394914	241394914	241616404	241781694	242112155	242857227	242857227	243066283	243901746	243901746	244340717	244340717	244825583	245052373	245234901
Wrt_hVV-hzc	24063665	24100261	24129266	24163757	24193431	24241036	24274325	24371130	24371130	24427360	24500481	24555788	24619581	24619581	24667632	24750105	24750105	24819992	24819992	24844296	24869314	24892110
206atvk4uyE	194604421	195638718	196724677	197760252	198383281	199704018	200768512	201815802	202958179	204174400	205375515	206546252	207626785	208716255	209730488	211183254	212479231	213785168	213785168	213785168	217362792	218504455
EzqbWuieLOc	426796224	427438361	428634946	428634946	429011159	429633731	430185504	431069828	431901125	431901125	432641729	433319837	434355645	434355645	434886946	435774687	435774687	436508677	436508677	436888398	437397061	437832221
DUb1xPivd5A	34001046	34120245	34374513	34374513	34541841	34668102	34774445	34975365	35096820	35096820	35220183	35367607	35583665	35583665	35683971	35905517	35905517	36136035	36136035	36240142	36356897	36457754
Afg2j6lqjIo	451527069	451675013	451974456	451974456	452087527	452253192	452381638	452883884	452883884	453094091	453248955	453394502	453641577	453641577	453768130	453993828	453993828	454222432	454222432	454343618	454476901	454607791
91kq4IBOHCM	920754772	922123959	923678178	925084896	926236871	927283092	928591244	929630923	930511839	931816515	932784781	933976008	934963917	935730368	826301799	827836893	827836893	829485220	829485220	830162191	831280611	832013022
RsBW7-ke2zE	64612963	64783446	65022354	65022354	65093865	65249621	65532135	65803149	65924700	66032670	66032670	66113262	66250379	66250379	66563436	66686781	66686781	66883006	66883006	66973022	67067480	67376432
IDjv-GKS02Q	273542175	273836180	274624611	274624611	275021299	275478153	275809536	276325604	276325604	276561545	276774226	277014704	277380378	277380378	277560846	277913437	277913437	278282356	278282356	278449859	278633573	278794778
8eb7Hkejfzk	170416571	174058151	178840488	184304333	189635008	195212160	200206603	210919094	210919094	215484665	220893472	225779403	233291483	233291483	237651457	245784050	245784050	253776269	253776269	258386573	263565286	267322159
-RSqVa-P9fs	182133275	182315995	182598551	182598551	182696946	182772202	183010726	183107403	183201859	183201859	183292650	183383571	183544195	183621799	183621799	183867988	183867988	184095197	184095197	184194964	184299540	184392358
_MXIHjLHe1U	204403573	204840649	205820278	205820278	206140983	206536175	206890941	207424915	207424915	207649211	207843313	208090351	208501753	208501753	208967565	209922614	209922614	210683462	210683462	210969493	211243606	211465645
NRcGNfHBpSo	136762276	137636492	138221299	138221299	137733660	137863827	137932093	137916502	137990768	137990768	138045383	138088929	138177546	138177546	138218125	138715282	138715282	139362113	139362113	139473865	139529637	139354010
hX2JYNDhi5o	1788236232	1788986431	1790694856	1790694856	1791315459	1792280897	1793314986	1795153226	1795887735	1795887735	1797900565	1802074326	1807372693	1807372693	1809694219	1817305711	1817305711	1823098933	1823098933	1828552086	1831336103	1836565104
01YoSjeByDk	839924500	841104304	843821751	843821751	845020591	846978656	848364681	850820478	852743991	852743991	854394306	855800532	858914335	858914335	860253035	863334753	863334753	865744125	865744125	866825991	868021116	869920347
bdRCNfVSIQ8	234041975	234217799	234412837	234606340	234754380	234930469	235094985	235260948	235429175	235614944	235802252	236045933	236299327	236523779	236748866	236989262	237232647	237478864	237478864	237478864	238039207	238235643
er40xpIBGh8	68432210	68530828	68632315	68632315	68662364	68694345	68762782	68835691	68894266	68894266	68931639	68955656	68991401	68991401	69011137	69048821	69048821	69082509	69082509	69097702	69114845	69132178
0QU3F_2VfMQ	617890287	618731913	616707787	616707787	617427292	618657593	620447552	612396731	613322357	613322357	612887571	614015969	616041120	611528827	611528827	613848152	613848152	616369942	616369942	617561309	618785140	619859830
K5l_pMJ5ies	17424331	17448407	17485985	17485985	17497403	17512262	17523873	17545073	17554262	17554262	17561597	17568363	17579070	17579070	17591633	17617911	17617911	17633175	17633175	17639267	17644735	17654699
OhS7q033RkM	111653062	111694086	111879410	111879410	111934557	111984953	112572855	112636241	112679031	112712887	112712887	112744423	112798882	112828762	112828762	113156462	113156462	113249525	113249525	113281627	113319428	113351231
JlYp-lzBboM	381065339	381537014	382730927	382730927	383008957	383361062	383658128	384208438	384477543	384477543	384763941	385059046	385567800	386024293	386024293	386754679	386754679	387467029	387467029	387842762	388281303	388682828
VGeFj9pH_yA	41046370	41085676	41178283	41178283	41216333	41271771	41311564	41388101	41427172	41427172	41467854	41514038	41584158	41614581	41614581	41688334	41688334	41766188	41766188	41803409	41842996	41882084
NC08HPDlJlA	1933635188	1937531111	1945603381	1945603381	1946932460	1948620687	1953862674	1959012685	1963273520	1963273520	1965823315	1968090695	1971225096	1971225096	1973678639	1974708924	1974708924	1981938462	1981938462	1985219218	1987279693	1988517614
LRFR3pdeNfY	271165687	271355831	271725236	271725236	271856107	272058199	272372948	272518867	272810945	272810945	273048037	273242875	273547302	273547302	273677426	273927840	273927840	274159362	274159362	274256387	274362070	274833407
kCWQMiq6T_w	145279225	145338511	145437318	145437318	145465720	145517804	145559832	145641310	145726528	145726528	145885686	145960635	146083437	146083437	146134997	146227262	146227262	146467166	146467166	146557698	146642389	146701100
ima23abwmB4	350398112	350530676	350915276	350915276	351043183	351219113	351362115	351599551	351599551	351744149	351925195	352094548	352391891	352391891	352554033	352886583	352886583	353207055	353207055	353309450	353450260	353583972
3YuFGegn6Ss	2288819091	2289328643	2290383637	2290383637	2290699805	2291297058	2292375257	2292729917	2293206808	2293206808	2293666558	2294043035	2294765064	2294765064	2295025674	2295981633	2295981633	2297060027	2297060027	2297573601	2298083741	2298715010
n1FIQVk1JEE	4521153	4625926	4720819	4821433	4867559	4912450	4950567	4994076	5145284	5189210	5225852	5267775	5309540	5339871	5376673	5421890	5456292	5502196	5502196	5502196	5588901	5634054
RVMG77T-5Mk	2440586582	2441261288	2443299102	2443299102	2444025600	2445302909	2446405492	2448903636	2448903636	2449880155	2451073870	2451510352	2452623580	2452623580	2453561739	2455522510	2455522510	2457206175	2457206175	2458165574	2458677343	2459521520
3Pxd16baJlI	447431849	447769913	448155937	448510756	448767852	449189527	449517964	450145190	450458078	450458078	450765625	451049250	451560965	451560965	451821682	452385655	452385655	452944229	452944229	453189707	453473680	453734960
